"SystematicName","Row","Col","ControlType","ProbeName","logFC","AveExpr","t","P.Value","adj.P.Val","B","GenBank_accession","GENE_SYMBOL","GENE_NAME"
"NM_027218",256,163,0,"A_52_P613528",1.4101847436138,6.39035448596047,6.58117045335667,1.80813270405783e-05,0.00600014563109717,3.23444660277459,"NM_027218","Clec4b1","C-type lectin domain family 4, member b1"
"NM_027221",320,19,0,"A_51_P476559",1.0652852810081,8.23013938103324,4.94698963888208,0.000270665509994949,0.0217512834328732,0.657038286601278,"NM_027221","Krtcap3","keratinocyte associated protein 3"
"NM_027238",137,61,0,"A_52_P131458",1.73297398014088,5.91989433754732,7.61171936068214,3.9531106974998e-06,0.00286047297954538,4.64630196138068,"NM_027238","Ttc39b","tetratricopeptide repeat domain 39B"
"NM_027342",42,13,0,"A_51_P115159",1.21929419278023,10.6608082007042,7.2620687015969,6.5209325389761e-06,0.00352254861786256,4.18528776979371,"NM_027342","Fam162a","family with sequence similarity 162, member A"
"NM_027397",358,71,0,"A_55_P2016262",-1.02591848760354,5.68268383423541,-3.90290040842194,0.00202833576873749,0.0574132142874985,-1.25870533705764,"NM_027397","Isl2","insulin related protein 2 (islet 2)"
"NM_027460",181,22,0,"A_51_P156438",-1.3328573905898,8.86649955284592,-5.99797221725759,4.55158757185598e-05,0.00894910573226289,2.36250722720433,"NM_027460","Slc25a33","solute carrier family 25, member 33"
"NM_027504",69,126,0,"A_51_P514139",1.13688195997297,7.49153082504562,5.55038672817314,9.54498886258005e-05,0.012926739689907,1.65691626998267,"NM_027504","Prdm16","PR domain containing 16"
"NM_027521",341,117,0,"A_51_P431823",1.2082217629433,6.34468471462328,5.20330738689588,0.000172785413366928,0.0173744765757695,1.08839911904036,"NM_027521","Hmha1","histocompatibility (minor) HA-1"
"NM_027694",362,84,0,"A_51_P337110",-1.21487907562128,5.83578369869272,-6.48317741059223,2.10465866450526e-05,0.00638656983515247,3.09168672404518,"NM_027694","Golga7b","golgi autoantigen, golgin subfamily a, 7B"
"NM_027810",123,133,0,"A_55_P2796571",-1.20896334095795,7.04917915842033,-5.67331312349968,7.76669277089786e-05,0.011597920560121,1.85383045360377,"NM_027810","Bbs7","Bardet-Biedl syndrome 7 (human)"
"NM_027840",296,147,0,"A_51_P309158",2.3644573397891,8.37069258254771,6.36753451459979,8.12004263426563e-05,0.0117844455059182,1.94188831172425,"NM_027840","Snx20","sorting nexin 20"
"NM_027988",81,6,0,"A_55_P2111907",1.2133827850887,6.81790085401985,6.79875000664272,1.29659818022749e-05,0.00503363369892824,3.54605636207969,"NM_027988","Noxo1","NADPH oxidase organizer 1"
"NM_028030",280,46,0,"A_55_P2168667",-1.28832444245208,8.00644912425292,-5.2133594886161,0.000169801414558607,0.017206037980586,1.10512027179308,"NM_028030","Rbpms2","RNA binding protein with multiple splicing 2"
"NM_028030",234,66,0,"A_51_P378545",-1.51245291641676,7.96127258698333,-4.89657653024517,0.000382532573843122,0.0260026693312076,0.369892492874903,"NM_028030","Rbpms2","RNA binding protein with multiple splicing 2"
"NM_028176",233,78,0,"A_52_P469502",1.53805192980184,7.23944410391166,6.9216090933976,1.0776187184534e-05,0.00456339359542075,3.71876437093897,"NM_028176","Cda","cytidine deaminase"
"NM_028195",16,8,0,"A_55_P2113210",2.78157714361442,7.70734686442322,9.63895441301347,3.833211000224e-07,0.000907130775095958,6.7272026393523,"NM_028195","Cyth4","cytohesin 4"
"NM_028224",160,114,0,"A_55_P2160910",-1.01021459753931,8.61329669397328,-4.18957294685934,0.00107068244716117,0.0424866261987137,-0.668527641788444,"NM_028224","Faim2","Fas apoptotic inhibitory molecule 2"
"NM_028420",370,22,0,"A_51_P355151",-1.21306525272955,9.27821370409652,-5.8312341273774,5.9779481186229e-05,0.0103105977504941,2.10333466647224,"NM_028420","Camk2n2","calcium/calmodulin-dependent protein kinase II inhibitor 2"
"NM_028595",126,15,0,"A_51_P193146",1.17947581337107,5.87658924254282,6.85950191045098,1.18295975114317e-05,0.00476869294028955,3.63174913333902,"NM_028595","Ms4a6c","membrane-spanning 4-domains, subfamily A, member 6C"
"NM_028725",283,162,0,"A_51_P507778",1.17717139099894,8.2475817868775,3.743688894423,0.00295870558806764,0.070007030755694,-1.59983050259032,"NM_028725","Sdr42e1","short chain dehydrogenase/reductase family 42E, member 1"
"NM_028732",39,156,0,"A_55_P2115136",1.17809645026977,5.8311090696602,4.32932981054198,0.000943222282486109,0.0400922460072466,-0.517682815516794,"NM_028732","4632428N05Rik","RIKEN cDNA 4632428N05 gene"
"NM_028770",45,152,0,"A_51_P152023",1.45558173188328,6.85997173520454,5.44714822033109,0.000113679124004987,0.0139928891359284,1.48973084564572,"XM_006521487","Krt80","keratin 80"
"NM_028784",306,95,0,"A_51_P507801",1.82367929587174,7.07987860235554,9.15654915228357,5.14147021914467e-07,0.000961100474641966,6.47828785401653,"NM_028784","F13a1","coagulation factor XIII, A1 subunit"
"NM_028801",169,68,0,"A_55_P2007457",1.61434189361152,9.53452050801379,5.79930552728176,7.18773538646052e-05,0.0110796272052652,1.94452613161873,"NM_028801","Muc5b","mucin 5, subtype B, tracheobronchial"
"NM_028801",75,68,0,"A_51_P122071",1.34946142066557,6.5746407258995,5.44142728264982,0.000114790463510057,0.0140383294221513,1.48041833989897,"NM_028801","Muc5b","mucin 5, subtype B, tracheobronchial"
"NM_028806",262,112,0,"A_51_P451292",-1.54158486857631,7.75731230802717,-7.51544144650377,4.53035186114335e-06,0.00309728694410337,4.52116028147087,"NM_028806","Phactr3","phosphatase and actin regulator 3"
"NM_029044",349,105,0,"A_55_P2498773",-1.09634007457287,6.32733318633518,-5.52511208653508,9.96090636979507e-05,0.0132683481679348,1.61613830601047,"NM_029044","Lrrc48","leucine rich repeat containing 48"
"NM_029084",15,152,0,"A_51_P444290",1.05821735699054,5.14174537273494,7.59296551769639,4.05910381079938e-06,0.00287515691245995,4.62203206439611,"NM_029084","Slamf8","SLAM family member 8"
"NM_029182",243,62,0,"A_55_P2107155",-1.09040478056988,6.92135164302052,-4.99309614766704,0.000249509574748261,0.0212468210829828,0.735329328776418,"NM_029182","Rasd2","RASD family, member 2"
"NM_029297",89,115,0,"A_51_P227962",-1.39540594652662,6.12862409954757,-6.42677906420661,2.29824413503072e-05,0.00671173268016624,3.00883929850284,"NM_029297","Dynlrb2","dynein light chain roadblock-type 2"
"NM_029489",206,133,0,"A_52_P62534",-2.87899810795929,7.25405269153678,-10.4448524932283,1.21974111269736e-07,0.000618323956289489,7.71174648484423,"NM_029489","Samd7","sterile alpha motif domain containing 7"
"NM_029553",369,78,0,"A_51_P507899",1.08882384922016,5.93115634728554,5.78494906594716,6.45230615484637e-05,0.0105819685767849,2.03061320223103,"NM_029553","Ttc8","tetratricopeptide repeat domain 8"
"NM_029554",301,151,0,"A_51_P483617",1.65465089821957,7.84208669160547,7.29385662741797,6.22689914113136e-06,0.00340197431334693,4.22795071618959,"NM_029554","0610040J01Rik","RIKEN cDNA 0610040J01 gene"
"NM_029595",241,17,0,"A_55_P1952482",-1.33846780972089,4.9461130085681,-8.15523394390873,1.87023747474021e-06,0.00192957500916606,5.32778689207079,"NM_029595","Pbp2","phosphatidylethanolamine binding protein 2"
"NM_029595",242,48,0,"A_51_P324450",-4.30015612151089,7.13765169357537,-7.5939066341095,9.37480742390882e-05,0.0128186372836074,1.93385410019242,"NM_029595","Pbp2","phosphatidylethanolamine binding protein 2"
"NM_029634",173,17,0,"A_51_P257058",-1.63956302807327,8.97880176873981,-9.00256400149683,6.2273688597252e-07,0.00100963441698602,6.30977038002482,"NM_029634","Ip6k2","inositol hexaphosphate kinase 2"
"NM_029688",44,160,0,"A_55_P2033120",-1.1611975206368,10.9069582953292,-5.32546292542121,0.000139950226713579,0.0159788241747727,1.29057518232605,"NM_029688","Srxn1","sulfiredoxin 1 homolog (S. cerevisiae)"
"NM_029796",161,69,0,"A_51_P346938",1.36892650669919,9.53519468480614,5.59811590095522,8.80847746628622e-05,0.0123112574833599,1.73365221605825,"NM_029796","Lrg1","leucine-rich alpha-2-glycoprotein 1"
"NM_029821",56,69,0,"A_66_P101933",-1.22904168898793,7.92278753220953,-6.03891701205326,4.25939877960578e-05,0.00878907577268108,2.42547867210992,"NM_029821","Urah","urate (5-hydroxyiso-) hydrolase"
"NM_029942",143,105,0,"A_55_P2744082",1.3326160621918,6.26315215866077,5.63349749016165,8.30113433805536e-05,0.0118951481821452,1.7903079583587,"NM_029942","Prelid2","PRELI domain containing 2"
"NM_029942",84,10,0,"A_51_P480119",1.03331356416792,6.46414632407383,5.56153805926818,9.36731364249667e-05,0.0128186372836074,1.67487631710566,"NM_029942","Prelid2","PRELI domain containing 2"
"NM_029987",346,1,0,"A_55_P2043237",-1.6931552524718,8.6194128545817,-5.24180170885211,0.000253226989240623,0.0213733957281151,0.793136765984717,"NM_029987","Rpe65","retinal pigment epithelium 65"
"NM_029987",79,122,0,"A_51_P404800",-1.46078641941856,5.66872417626131,-4.32549695437833,0.00156504994674222,0.050632131828898,-0.894189812620366,"NM_029987","Rpe65","retinal pigment epithelium 65"
"NM_030082",215,55,0,"A_55_P2500757",-1.11490658955515,7.90424253167682,-5.06080535295477,0.000221515350004229,0.0200157460764172,0.849753727421338,"NM_030082","Hist3h2ba","histone cluster 3, H2ba"
"NM_030241",41,66,0,"A_52_P512672",1.05746601561454,8.07303340794024,3.53460454917822,0.00405457195729759,0.0812417675553856,-1.92252150284299,"NM_030241","Setd8","SET domain containing (lysine methyltransferase) 8"
"NM_030560",345,147,0,"A_51_P327642",-1.19525514548373,6.16478118511581,-5.48714822005229,0.000106217146600533,0.0137151561641865,1.55470215796899,"NM_030560","Cwc22","CWC22 spliceosome-associated protein homolog (S. cerevisiae)"
"NM_030560",130,72,0,"A_55_P1997429",-2.21594899768955,7.42507989275066,-4.2601258523897,0.00291453921960163,0.0692569212798554,-1.36910140375032,"NM_030560","Cwc22","CWC22 spliceosome-associated protein homolog (S. cerevisiae)"
"NM_030691",68,14,0,"A_51_P258372",2.06391533359262,7.27502226858068,6.14183424829967,7.16138182422432e-05,0.0110796272052652,2.0113151345503,"NM_030691","Igsf6","immunoglobulin superfamily, member 6"
"NM_030696",49,27,0,"A_55_P1959425",2.20069489555203,10.691009036542,5.40540323453209,0.000460406826014403,0.0285442648889877,0.358489436639694,"NM_030696","Slc16a3","solute carrier family 16 (monocarboxylic acid transporters), member 3"
"NM_030712",292,1,0,"A_55_P1962209",1.3140627093808,5.72828136073769,7.08287925862328,8.47842365454766e-06,0.00407718771421446,3.94194667531865,"NM_030712","Cxcr6","chemokine (C-X-C motif) receptor 6"
"NM_030712",85,91,0,"A_51_P412027",1.51590710653547,5.49712332508766,6.2228659497008,3.71825578424325e-05,0.0084153857818563,2.57141840233088,"NM_030712","Cxcr6","chemokine (C-X-C motif) receptor 6"
"NM_030720",138,38,0,"A_55_P2044932",1.834835239901,7.23365525576076,4.68368338266832,0.000949632605687942,0.04024413906629,-0.397113331569416,"NM_030720","Gpr84","G protein-coupled receptor 84"
"NM_031247",359,43,0,"A_55_P2003221",1.15588419466595,5.34443442891736,6.65919445948715,1.60369606419112e-05,0.00570196129238789,3.34703887466298,"NM_031247","Gimap3","GTPase, IMAP family member 3"
"NM_033073",208,97,0,"A_52_P410685",1.3067997023095,9.33081973114142,5.52037865999406,0.000100408901568396,0.0132813592529105,1.60849043874196,"NM_033073","Krt7","keratin 7"
"NM_033078",53,57,0,"A_66_P120419",1.21506613721639,5.2584242459945,5.10094911209997,0.000267274437245611,0.0216373790397174,0.712159517324833,"NM_033078","Klrk1","killer cell lectin-like receptor subfamily K, member 1"
"NM_033614",186,3,0,"A_66_P134394",-1.00850272212131,6.55871176679254,-3.85651985218369,0.00199955690299797,0.0570175158093566,-1.27056383436283,"NM_033614","Pde6c","phosphodiesterase 6C, cGMP specific, cone, alpha prime"
"NM_053105",147,92,0,"A_51_P259118",-1.01107788454605,5.74006804898348,-4.30518723196555,0.000864185549915552,0.0384753799549305,-0.461854557154167,"NM_053105","Klhl1","kelch-like 1"
"NM_053108",294,142,0,"A_51_P210395",1.11916447794018,8.20487652346941,3.97586387205342,0.0016765120903678,0.0523562456435473,-1.08892043719098,"NM_053108","Glrx","glutaredoxin"
"NM_053190",174,19,0,"A_55_P2075070",1.04075153181096,6.74306664153027,5.92097858857447,5.15966354822206e-05,0.00966287485293269,2.24337621250534,"NM_053190","S1pr5","sphingosine-1-phosphate receptor 5"
"NM_053199",50,137,0,"A_52_P553013",-1.05089764623317,6.83245321896184,-4.35747898556454,0.000784741896968218,0.0369238631371986,-0.368833248922843,"NM_053199","Cadm3","cell adhesion molecule 3"
"NM_053214",141,121,0,"A_66_P112305",1.94808966529704,6.45642640567666,7.5764263547454,4.1550850690918e-06,0.00287536953958066,4.60058565824597,"NM_053214","Myo1f","myosin IF"
"NM_054068",23,138,0,"A_55_P2085015",-1.19117666960211,5.54710533280029,-8.2146072037141,1.72704171144146e-06,0.00185297055943071,5.39971996961224,"NM_054068","Vsx1","visual system homeobox 1 homolog (zebrafish)"
"NM_054095",121,118,0,"A_51_P181341",-1.00560624131087,8.09957940742872,-4.67311140449086,0.000441442572997794,0.0279585354383813,0.185949324647493,"NM_054095","Necab2","N-terminal EF-hand calcium binding protein 2"
"NM_080288",351,11,0,"A_66_P103632",-1.29079612415945,5.60499953180842,-6.28804926230572,2.85891666697841e-05,0.00735469126113171,2.80291584265902,"NM_080288","Elmo1","engulfment and cell motility 1"
"NM_080637",150,37,0,"A_55_P2492558",-1.18889135846163,6.42432084111839,-5.48474756323394,0.000106650170897273,0.0137230475001491,1.55080975358531,"NM_080637","Nme5","NME/NM23 family member 5"
"NM_080849",291,52,0,"A_52_P491073",1.01915459686767,5.92321422658358,5.29311395119866,0.000147953979708867,0.016370389719497,1.23725332489103,"NM_080849","Nek8","NIMA (never in mitosis gene a)-related expressed kinase 8"
"NM_130893",188,18,0,"A_55_P2164988",-1.13584929916327,8.72113172409802,-5.99400945058457,4.58096583428169e-05,0.00894910573226289,2.35639857686729,"NM_130893","Scrt1","scratch homolog 1, zinc finger protein (Drosophila)"
"NM_133209",264,55,0,"A_55_P2929896",1.94632370865499,7.54496280172255,6.31150162415851,4.04308730795876e-05,0.00869034050341363,2.51549815296052,"NM_133209","Pilrb1","paired immunoglobin-like type 2 receptor beta 1"
"NM_133357",266,157,0,"A_51_P354838",1.77795302432,8.35772015246136,9.1907772396161,4.92870158711594e-07,0.000961100474641966,6.51534747179492,"NM_133357","Krt75","keratin 75"
"NM_133362",166,51,0,"A_66_P113297",-1.39709891305287,11.203724724163,-5.66345280108938,7.8955895697275e-05,0.0116675841180778,1.83812219573119,"NM_133362","Erdr1","erythroid differentiation regulator 1"
"NM_133626",366,159,0,"A_52_P472583",1.23659735674767,7.28170089397788,4.06160202383135,0.00157765838808483,0.0508660370635647,-1.00683422317251,"NM_133626","Rrbp1","ribosome binding protein 1"
"NM_133670",107,87,0,"A_51_P321341",-1.06884471386722,6.80286467001955,-4.31489719644927,0.000848829330347965,0.038167052575749,-0.444559453963148,"NM_133670","Sult1a1","sulfotransferase family 1A, phenol-preferring, member 1"
"NM_133681",338,142,0,"A_51_P333923",1.44201868837059,9.11334105662803,6.05218615770127,4.16900081773144e-05,0.00872951850192512,2.44582917542923,"NM_133681","Tspan1","tetraspanin 1"
"NM_133733",340,67,0,"A_55_P2720128",-1.0706369344268,6.62354942416377,-4.58152989575255,0.00052099535035311,0.030321929390551,0.026220633689289,"XM_006510602","Clmp","CXADR-like membrane protein"
"NM_133764",324,9,0,"A_51_P212038",-1.09984530510985,10.4673740175845,-3.70300720601266,0.00318831184977646,0.0726619358018648,-1.67159855411866,"NM_133764","Atp6v0e2","ATPase, H+ transporting, lysosomal V0 subunit E2"
"NM_133871",282,5,0,"A_51_P487690",1.15177097666496,7.17942500807151,4.08940454834487,0.00134968708662089,0.0474828383238006,-0.881329378196929,"NM_133871","Ifi44","interferon-induced protein 44"
"NM_133986",159,70,0,"A_51_P280401",-1.07272240593185,5.57667802170479,-3.93194273750584,0.00211523030285995,0.0589242727225273,-1.2750670358894,"NM_133986","Tcta","T cell leukemia translocation altered gene"
"NM_134005",193,55,0,"A_52_P379277",1.30289913869431,7.5294350493274,5.76434750711722,6.67601975492877e-05,0.0108383565600646,1.9981364045716,"NM_134005","Enpp3","ectonucleotide pyrophosphatase/phosphodiesterase 3"
"NM_134022",82,139,0,"A_51_P417251",-1.39516174201388,7.51649401191787,-4.66568809781095,0.000523820317025776,0.0303854554577599,0.0514137619317392,"NM_134022","6330403K07Rik","RIKEN cDNA 6330403K07 gene"
"NM_134110",194,23,0,"A_51_P153132",-1.41212458064192,6.97974635634395,-5.16859059592219,0.000186597445060496,0.0183307364636391,1.01722721532614,"NM_134110","Kcne2","potassium voltage-gated channel, Isk-related subfamily, gene 2"
"NM_134152",56,62,0,"A_52_P577748",1.08958652388897,5.71278653300359,6.4245039959053,2.30643734713616e-05,0.00671173268016624,3.00548678553703,"NM_134152","Lpxn","leupaxin"
"NM_134158",47,155,0,"A_51_P484020",1.22174893399428,6.30656779386335,4.67722784788536,0.000438177792654999,0.0278911697995661,0.193103810060034,"NM_134158","AF251705","cDNA sequence AF251705"
"NM_134159",259,148,0,"A_52_P143976",1.01832768367029,9.21861700049517,4.20485814771188,0.00104069350782565,0.0418526953235767,-0.64112717865724,"NM_134159","Il17rc","interleukin 17 receptor C"
"NM_138304",244,106,0,"A_52_P367760",-1.19922582297437,6.15870959257788,-4.42781195816596,0.00073209494886771,0.0355905933780124,-0.289392587322372,"NM_138304","Calml4","calmodulin-like 4"
"NM_138311",316,13,0,"A_51_P178815",-1.16410778432232,5.53351532352104,-6.85829882348166,1.18510485825382e-05,0.00476869294028955,3.63005767442818,"NM_138311","H1foo","H1 histone family, member O, oocyte-specific"
"NM_138683",263,150,0,"A_51_P142421",1.29186532212425,8.42210631230218,6.1822435489117,3.38283188771911e-05,0.00795137874768562,2.64381927312587,"NM_138683","Rspo1","R-spondin homolog (Xenopus laevis)"
"NM_139148",153,18,0,"A_55_P2158176",2.15773180716441,7.04344105043825,6.37433821380317,5.40747323761685e-05,0.00980546298291178,2.2816148217348,"NM_139148","Clca3b","chloride channel calcium activated 3B"
"NM_139200",78,134,0,"A_52_P398989",1.20892719440415,6.25869013259034,5.45221150865574,0.000112704944074534,0.0139928891359284,1.49796864617367,"NM_139200","Cytip","cytohesin 1 interacting protein"
"NM_144512",37,1,0,"A_51_P438083",-1.372597070842,7.52597406774277,-5.04116231589229,0.000231539854013551,0.0204582169929245,0.808846897708623,"NM_144512","Slc6a13","solute carrier family 6 (neurotransmitter transporter, GABA), member 13"
"NM_144786",134,40,0,"A_52_P628580",-1.06177413965827,6.36748415800163,-5.10911525837015,0.000203559645654413,0.0190831591061017,0.930990274300172,"NM_144786","Ggt7","gamma-glutamyltransferase 7"
"NM_144875",96,119,0,"A_66_P112164",1.19704032356044,6.98484416240816,6.70773242819186,1.48896871468369e-05,0.00538673568353736,3.41660170484867,"NM_144875","Rab29","RAB29, member RAS oncogene family"
"NM_145151",277,151,0,"A_52_P455295",1.34191721184639,7.79994766613785,5.46988286327034,0.000109372964126603,0.013880232219788,1.52668850554044,"NM_145151","Crebzf","CREB/ATF bZIP transcription factor"
"NM_145158",265,47,0,"A_52_P527800",1.91538122945801,9.04431834276805,4.62581189896976,0.00121517612923253,0.0452758827664476,-0.601688332487929,"NM_145158","Emilin2","elastin microfibril interfacer 2"
"NM_145217",226,22,0,"A_51_P149503",-1.01473287637808,8.75824764849135,-4.96623160609047,0.000261617588004478,0.0215464296535763,0.689748612882283,"NM_145217","Diras1","DIRAS family, GTP-binding RAS-like 1"
"NM_145399",246,42,0,"A_52_P28745",-1.05953960025687,5.07958331334471,-4.73939180761241,0.000503033108914066,0.0296413434738616,0.107250224639087,"NM_145399","Scgn","secretagogin, EF-hand calcium binding protein"
"NM_145437",1,159,0,"A_55_P1983523",1.82549232294252,7.22743763169231,4.95533889721315,0.000540536682207768,0.0307959377830119,0.117904031673192,"NM_145437","Cd300ld","CD300 molecule-like family member d"
"NM_145469",363,145,0,"A_52_P650180",1.27411722717386,6.69411506589698,4.02872337829187,0.00179319713946868,0.05426931822888,-1.11362668469028,"NM_145469","Nipal2","NIPA-like domain containing 2"
"NM_145532",325,71,0,"A_55_P2057459",1.27265300901491,10.3963261821506,5.2271098143716,0.00016580657818641,0.0169601914604195,1.12796889607804,"NM_145532","Mall","mal, T cell differentiation protein-like"
"NM_145551",209,101,0,"A_55_P2015650",1.70341482015408,6.69442665780056,6.60771451153423,1.73565278419006e-05,0.00589758187059072,3.27285778757617,"NM_145551","Slc5a9","solute carrier family 5 (sodium/glucose cotransporter), member 9"
"NM_145554",177,95,0,"A_52_P413492",1.15661686659262,7.2086866596355,6.32744209455035,2.68636190587165e-05,0.00722712756930897,2.86169740771778,"NM_145554","Ldlrap1","low density lipoprotein receptor adaptor protein 1"
"NM_145569",10,19,0,"A_51_P500344",-1.01408969977183,11.2563466967043,-4.75595847604653,0.000380338098228144,0.0259714625559038,0.329514970092742,"NM_145569","Mat2a","methionine adenosyltransferase II, alpha"
"NM_145583",342,75,0,"A_51_P226740",1.22218643928107,8.64813898855453,6.92216536344092,1.07672138423553e-05,0.00456339359542075,3.71954104788372,"NM_145583","Pgap2","post-GPI attachment to proteins 2"
"NM_145713",187,151,0,"A_52_P10683",1.22791773465353,6.78385317490691,3.91986593246986,0.00212613172935448,0.0590589559833241,-1.28425996893204,"NM_145713","Hist1h1d","histone cluster 1, H1d"
"NM_145819",16,64,0,"A_51_P437883",-1.14861003915401,5.73503218070654,-6.37873202305259,2.47799736985163e-05,0.00702496765284604,2.93786446132341,"NM_145819","Mzf1","myeloid zinc finger 1"
"NM_145934",5,104,0,"A_55_P2852578",1.33978212961959,9.22999529542697,4.75722643113557,0.000417747576491388,0.0273008456822315,0.257002645766623,"NM_145934","Stap2","signal transducing adaptor family member 2"
"NM_145978",195,116,0,"A_51_P472726",1.25478082931135,8.91029200772338,6.36432204399453,2.53475621894211e-05,0.00708545525339262,2.91650715476684,"NM_145978","Pdlim2","PDZ and LIM domain 2"
"NM_145980",161,132,0,"A_51_P316935",-1.45902974363639,5.73762036847097,-9.29886736325241,4.31624476651526e-07,0.000907130775095958,6.63143842474572,"NM_145980","8430408G22Rik","RIKEN cDNA 8430408G22 gene"
"NM_146010",200,137,0,"A_55_P2724669",1.6096371415191,6.48903300752552,7.08765892405487,8.41881208161943e-06,0.00407718771421446,3.94850065756138,"NM_146010","Tspan8","tetraspanin 8"
"NM_146025",284,75,0,"A_51_P101137",-1.06207493320936,9.13905656091293,-4.21733982042119,0.00101684746617313,0.041330346590374,-0.618769229277073,"NM_146025","Samd14","sterile alpha motif domain containing 14"
"NM_146071",369,39,0,"A_51_P211506",1.12845259108855,10.5580500384175,5.25036433948668,0.00015927261560739,0.0168413143239747,1.16654630529967,"NM_146071","Muc20","mucin 20"
"NM_146079",148,142,0,"A_55_P1963906",-1.21692276164013,7.56953070116021,-4.24424830726105,0.00103298974078588,0.0416906136848467,-0.619364720429328,"NM_146079","Guca1b","guanylate cyclase activator 1B"
"NM_146082",59,47,0,"A_51_P485870",-5.15876709678219,6.98418865781901,-20.1269202059663,3.79991621316043e-11,2.15626245515789e-06,13.4488242649284,"NM_146082","BC027072","cDNA sequence BC027072"
"NM_146117",121,29,0,"A_51_P153683",1.01332115948227,8.37917977546834,3.84681991389748,0.00203656529506205,0.0575235926671459,-1.28822090558196,"NM_146117","Lrrc26","leucine rich repeat containing 26"
"NM_146184",234,46,0,"A_51_P170178",1.50829857811239,6.24134168299326,6.87064329956297,1.16328876468321e-05,0.00474897992460065,3.6474025544485,"NM_146184","B3gnt8","UDP-GlcNAc:betaGal beta-1,3-N-acetylglucosaminyltransferase 8"
"NM_146191",30,91,0,"A_55_P2056674",1.13003177299057,7.3185325086602,5.79998035671113,6.29406070263175e-05,0.0105647327101253,2.05426679693415,"NM_146191","Lrrk1","leucine-rich repeat kinase 1"
"NM_146223",237,155,0,"A_51_P470851",-1.53954896631203,7.65093724495742,-6.78607965791956,1.32172247976087e-05,0.00503363369892824,3.52811234869842,"NM_146223","Cplx3","complexin 3"
"NM_148927",31,133,0,"A_55_P1956593",1.85288399227252,8.50539413468708,8.5546540732028,1.10283676236073e-06,0.00130793155031656,5.80247895005455,"NM_148927","Plekha4","pleckstrin homology domain containing, family A (phosphoinositide binding specific) member 4"
"NM_153074",319,145,0,"A_51_P108108",2.80062820814972,7.64351507695954,5.98555569597014,0.000277225573550858,0.0220169397983224,0.876417073170489,"NM_153074","Lrrc25","leucine rich repeat containing 25"
"NM_153101",186,35,0,"A_55_P2019557",2.10503744241394,7.84945796310121,3.96997375846782,0.00445818863642419,0.0851211016735836,-1.78039265258744,"NM_153101","Mrgpra2b","MAS-related GPR, member A2B"
"NM_153124",187,55,0,"A_51_P406734",-1.06770718614749,7.59673554674087,-5.88884525795526,5.43820892107115e-05,0.00980546298291178,2.19337984442844,"NM_153124","St8sia5","ST8 alpha-N-acetyl-neuraminide alpha-2,8-sialyltransferase 5"
"NM_153143",96,158,0,"A_55_P2799673",1.66600541177744,9.06143432545045,8.67659980054305,9.41913363635976e-07,0.0012247501497638,5.94316160885013,"NM_153143","Kctd11","potassium channel tetramerisation domain containing 11"
"NM_153197",267,50,0,"A_51_P147274",1.14374430969248,5.37101949922125,7.66784905705641,3.65307116633402e-06,0.00276391364444832,4.71863521293326,"NM_153197","Clec4a3","C-type lectin domain family 4, member a3"
"NM_153392",170,81,0,"A_51_P342126",1.14069749403244,6.69031658595712,4.6433113871331,0.000465843371469226,0.0286395255839883,0.13409126152128,"NM_153392","Ttc39a","tetratricopeptide repeat domain 39A"
"NM_153510",159,83,0,"A_55_P2129348",1.39801983112673,6.42894495836364,4.34210037391704,0.00110629594638389,0.0429977832038041,-0.631547692195885,"NM_153510","Pilra","paired immunoglobin-like type 2 receptor alpha"
"NM_153510",76,17,0,"A_55_P2129354",2.08795541331994,6.9494770894459,4.59290514879023,0.00148943753047088,0.0499349521869076,-0.764462165855329,"NM_153510","Pilra","paired immunoglobin-like type 2 receptor alpha"
"NM_153529",233,11,0,"A_55_P2822982",-1.48588381198979,6.67871339269233,-5.81537909320246,6.13617148783354e-05,0.0104878629842504,2.07846175702282,"NM_153529","Nrn1","neuritin 1"
"NM_153541",160,76,0,"A_55_P2430367",1.53772880100147,7.04019863831355,7.43616370416388,5.0728004836444e-06,0.00321176649283529,4.41709318830006,"NM_153541","Zbtb8b","zinc finger and BTB domain containing 8b"
"NM_153544",57,146,0,"A_55_P2171493",1.07447816161092,5.94058334954569,5.39640400717845,0.000123944060366284,0.0147446660492344,1.40695487160835,"NM_153544","BC030867","cDNA sequence BC030867"
"NM_153793",246,10,0,"A_55_P2047106",-1.27276153693733,8.23917661840649,-6.62983267337435,1.67760402074983e-05,0.00575858256071506,3.3047801620606,"NM_153793","Rell2","RELT-like 2"
"NM_171824",123,100,0,"A_55_P2143499",-1.34640801154182,7.89423399313655,-4.67730820949579,0.000480761289481502,0.0289912851983292,0.121478695191919,"NM_171824","Pgbd5","piggyBac transposable element derived 5"
"NM_172142",200,74,0,"A_55_P2050268",2.08801035466996,8.14806611175944,4.11591920969957,0.00344325380806441,0.0751918030288918,-1.54183785568993,"NM_172142","Nfkbid","nuclear factor of kappa light polypeptide gene enhancer in B cells inhibitor, delta"
"NM_172290",262,28,0,"A_51_P272993",-1.17368041790004,6.44387902242113,-6.90312221172289,1.10789533145387e-05,0.00462261180759927,3.69292547233165,"NM_172290","Ntm","neurotrimin"
